AcceptedErrorRateBudget,AcceptedErrorPercentBudget,StrategyID,Strategy,HighestAcceptedCountWithinBudget,HighestCoverageWithinBudget,HighestCoveragePercentWithinBudget,ObservedAcceptedErrors,ObservedAcceptedErrorRate,FalseNegativesAmongAccepted,HighestCoverageWinner,HighestCoverageStrategies
0.023809523809523808,2.3809523809523809,full_reliability,Confidence + agreement + view SD + feature typicality,96,0.80000000000000004,80,2,0.020833333333333332,1,True,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.024096385542168676,2.4096385542168677,confidence_only,Confidence only,70,0.58333333333333337,58.333333333333336,1,0.014285714285714285,0,False,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.024096385542168676,2.4096385542168677,confidence_model_agreement,Confidence + model agreement,96,0.80000000000000004,80,2,0.020833333333333332,1,True,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.024096385542168676,2.4096385542168677,confidence_view_sd,Confidence + view SD,91,0.7583333333333333,75.833333333333329,2,0.02197802197802198,2,False,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.024096385542168676,2.4096385542168677,full_reliability,Confidence + agreement + view SD + feature typicality,96,0.80000000000000004,80,2,0.020833333333333332,1,True,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.024390243902439025,2.4390243902439024,confidence_only,Confidence only,70,0.58333333333333337,58.333333333333336,1,0.014285714285714285,0,False,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.024390243902439025,2.4390243902439024,confidence_model_agreement,Confidence + model agreement,96,0.80000000000000004,80,2,0.020833333333333332,1,True,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.024390243902439025,2.4390243902439024,confidence_view_sd,Confidence + view SD,91,0.7583333333333333,75.833333333333329,2,0.02197802197802198,2,False,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.024390243902439025,2.4390243902439024,full_reliability,Confidence + agreement + view SD + feature typicality,96,0.80000000000000004,80,2,0.020833333333333332,1,True,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.024691358024691357,2.4691358024691357,confidence_only,Confidence only,70,0.58333333333333337,58.333333333333336,1,0.014285714285714285,0,False,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.024691358024691357,2.4691358024691357,confidence_model_agreement,Confidence + model agreement,96,0.80000000000000004,80,2,0.020833333333333332,1,True,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.024691358024691357,2.4691358024691357,confidence_view_sd,Confidence + view SD,91,0.7583333333333333,75.833333333333329,2,0.02197802197802198,2,False,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.024691358024691357,2.4691358024691357,full_reliability,Confidence + agreement + view SD + feature typicality,96,0.80000000000000004,80,2,0.020833333333333332,1,True,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.025000000000000001,2.5,confidence_only,Confidence only,70,0.58333333333333337,58.333333333333336,1,0.014285714285714285,0,False,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.025000000000000001,2.5,confidence_model_agreement,Confidence + model agreement,96,0.80000000000000004,80,2,0.020833333333333332,1,True,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.025000000000000001,2.5,confidence_view_sd,Confidence + view SD,91,0.7583333333333333,75.833333333333329,2,0.02197802197802198,2,False,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.025000000000000001,2.5,full_reliability,Confidence + agreement + view SD + feature typicality,96,0.80000000000000004,80,2,0.020833333333333332,1,True,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.025316455696202531,2.5316455696202533,confidence_only,Confidence only,70,0.58333333333333337,58.333333333333336,1,0.014285714285714285,0,False,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.025316455696202531,2.5316455696202533,confidence_model_agreement,Confidence + model agreement,96,0.80000000000000004,80,2,0.020833333333333332,1,True,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.025316455696202531,2.5316455696202533,confidence_view_sd,Confidence + view SD,91,0.7583333333333333,75.833333333333329,2,0.02197802197802198,2,False,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.025316455696202531,2.5316455696202533,full_reliability,Confidence + agreement + view SD + feature typicality,96,0.80000000000000004,80,2,0.020833333333333332,1,True,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.02564102564102564,2.5641025641025639,confidence_only,Confidence only,70,0.58333333333333337,58.333333333333336,1,0.014285714285714285,0,False,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.02564102564102564,2.5641025641025639,confidence_model_agreement,Confidence + model agreement,96,0.80000000000000004,80,2,0.020833333333333332,1,True,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.02564102564102564,2.5641025641025639,confidence_view_sd,Confidence + view SD,91,0.7583333333333333,75.833333333333329,2,0.02197802197802198,2,False,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.02564102564102564,2.5641025641025639,full_reliability,Confidence + agreement + view SD + feature typicality,96,0.80000000000000004,80,2,0.020833333333333332,1,True,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.025974025974025976,2.5974025974025974,confidence_only,Confidence only,70,0.58333333333333337,58.333333333333336,1,0.014285714285714285,0,False,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.025974025974025976,2.5974025974025974,confidence_model_agreement,Confidence + model agreement,96,0.80000000000000004,80,2,0.020833333333333332,1,True,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.025974025974025976,2.5974025974025974,confidence_view_sd,Confidence + view SD,91,0.7583333333333333,75.833333333333329,2,0.02197802197802198,2,False,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.025974025974025976,2.5974025974025974,full_reliability,Confidence + agreement + view SD + feature typicality,96,0.80000000000000004,80,2,0.020833333333333332,1,True,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.026315789473684209,2.6315789473684208,confidence_only,Confidence only,70,0.58333333333333337,58.333333333333336,1,0.014285714285714285,0,False,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.026315789473684209,2.6315789473684208,confidence_model_agreement,Confidence + model agreement,96,0.80000000000000004,80,2,0.020833333333333332,1,True,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.026315789473684209,2.6315789473684208,confidence_view_sd,Confidence + view SD,91,0.7583333333333333,75.833333333333329,2,0.02197802197802198,2,False,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.026315789473684209,2.6315789473684208,full_reliability,Confidence + agreement + view SD + feature typicality,96,0.80000000000000004,80,2,0.020833333333333332,1,True,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.026666666666666668,2.666666666666667,confidence_only,Confidence only,70,0.58333333333333337,58.333333333333336,1,0.014285714285714285,0,False,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.026666666666666668,2.666666666666667,confidence_model_agreement,Confidence + model agreement,96,0.80000000000000004,80,2,0.020833333333333332,1,True,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.026666666666666668,2.666666666666667,confidence_view_sd,Confidence + view SD,91,0.7583333333333333,75.833333333333329,2,0.02197802197802198,2,False,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.026666666666666668,2.666666666666667,full_reliability,Confidence + agreement + view SD + feature typicality,96,0.80000000000000004,80,2,0.020833333333333332,1,True,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.027027027027027029,2.7027027027027026,confidence_only,Confidence only,70,0.58333333333333337,58.333333333333336,1,0.014285714285714285,0,False,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.027027027027027029,2.7027027027027026,confidence_model_agreement,Confidence + model agreement,96,0.80000000000000004,80,2,0.020833333333333332,1,True,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.027027027027027029,2.7027027027027026,confidence_view_sd,Confidence + view SD,91,0.7583333333333333,75.833333333333329,2,0.02197802197802198,2,False,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.027027027027027029,2.7027027027027026,full_reliability,Confidence + agreement + view SD + feature typicality,96,0.80000000000000004,80,2,0.020833333333333332,1,True,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.027397260273972601,2.7397260273972601,confidence_only,Confidence only,73,0.60833333333333328,60.833333333333336,2,0.027397260273972601,1,False,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.027397260273972601,2.7397260273972601,confidence_model_agreement,Confidence + model agreement,96,0.80000000000000004,80,2,0.020833333333333332,1,True,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.027397260273972601,2.7397260273972601,confidence_view_sd,Confidence + view SD,91,0.7583333333333333,75.833333333333329,2,0.02197802197802198,2,False,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.027397260273972601,2.7397260273972601,full_reliability,Confidence + agreement + view SD + feature typicality,96,0.80000000000000004,80,2,0.020833333333333332,1,True,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.027777777777777776,2.7777777777777777,confidence_only,Confidence only,73,0.60833333333333328,60.833333333333336,2,0.027397260273972601,1,False,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.027777777777777776,2.7777777777777777,confidence_model_agreement,Confidence + model agreement,96,0.80000000000000004,80,2,0.020833333333333332,1,True,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.027777777777777776,2.7777777777777777,confidence_view_sd,Confidence + view SD,91,0.7583333333333333,75.833333333333329,2,0.02197802197802198,2,False,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.027777777777777776,2.7777777777777777,full_reliability,Confidence + agreement + view SD + feature typicality,96,0.80000000000000004,80,2,0.020833333333333332,1,True,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.028169014084507043,2.8169014084507045,confidence_only,Confidence only,73,0.60833333333333328,60.833333333333336,2,0.027397260273972601,1,False,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.028169014084507043,2.8169014084507045,confidence_model_agreement,Confidence + model agreement,96,0.80000000000000004,80,2,0.020833333333333332,1,True,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.028169014084507043,2.8169014084507045,confidence_view_sd,Confidence + view SD,91,0.7583333333333333,75.833333333333329,2,0.02197802197802198,2,False,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.028169014084507043,2.8169014084507045,full_reliability,Confidence + agreement + view SD + feature typicality,96,0.80000000000000004,80,2,0.020833333333333332,1,True,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.028571428571428571,2.8571428571428572,confidence_only,Confidence only,73,0.60833333333333328,60.833333333333336,2,0.027397260273972601,1,False,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.028571428571428571,2.8571428571428572,confidence_model_agreement,Confidence + model agreement,96,0.80000000000000004,80,2,0.020833333333333332,1,True,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.028571428571428571,2.8571428571428572,confidence_view_sd,Confidence + view SD,91,0.7583333333333333,75.833333333333329,2,0.02197802197802198,2,False,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.028571428571428571,2.8571428571428572,full_reliability,Confidence + agreement + view SD + feature typicality,96,0.80000000000000004,80,2,0.020833333333333332,1,True,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.030303030303030304,3.0303030303030303,confidence_only,Confidence only,73,0.60833333333333328,60.833333333333336,2,0.027397260273972601,1,False,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.030303030303030304,3.0303030303030303,confidence_model_agreement,Confidence + model agreement,99,0.82499999999999996,82.5,3,0.030303030303030304,1,True,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.030303030303030304,3.0303030303030303,confidence_view_sd,Confidence + view SD,91,0.7583333333333333,75.833333333333329,2,0.02197802197802198,2,False,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.030303030303030304,3.0303030303030303,full_reliability,Confidence + agreement + view SD + feature typicality,99,0.82499999999999996,82.5,3,0.030303030303030304,1,True,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.030612244897959183,3.0612244897959182,confidence_only,Confidence only,73,0.60833333333333328,60.833333333333336,2,0.027397260273972601,1,False,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.030612244897959183,3.0612244897959182,confidence_model_agreement,Confidence + model agreement,99,0.82499999999999996,82.5,3,0.030303030303030304,1,True,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.030612244897959183,3.0612244897959182,confidence_view_sd,Confidence + view SD,91,0.7583333333333333,75.833333333333329,2,0.02197802197802198,2,False,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.030612244897959183,3.0612244897959182,full_reliability,Confidence + agreement + view SD + feature typicality,99,0.82499999999999996,82.5,3,0.030303030303030304,1,True,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.030927835051546393,3.0927835051546393,confidence_only,Confidence only,73,0.60833333333333328,60.833333333333336,2,0.027397260273972601,1,False,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.030927835051546393,3.0927835051546393,confidence_model_agreement,Confidence + model agreement,99,0.82499999999999996,82.5,3,0.030303030303030304,1,True,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.030927835051546393,3.0927835051546393,confidence_view_sd,Confidence + view SD,91,0.7583333333333333,75.833333333333329,2,0.02197802197802198,2,False,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.030927835051546393,3.0927835051546393,full_reliability,Confidence + agreement + view SD + feature typicality,99,0.82499999999999996,82.5,3,0.030303030303030304,1,True,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.031914893617021274,3.1914893617021276,confidence_only,Confidence only,73,0.60833333333333328,60.833333333333336,2,0.027397260273972601,1,False,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.031914893617021274,3.1914893617021276,confidence_model_agreement,Confidence + model agreement,99,0.82499999999999996,82.5,3,0.030303030303030304,1,True,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.031914893617021274,3.1914893617021276,confidence_view_sd,Confidence + view SD,94,0.78333333333333333,78.333333333333329,3,0.031914893617021274,2,False,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.031914893617021274,3.1914893617021276,full_reliability,Confidence + agreement + view SD + feature typicality,99,0.82499999999999996,82.5,3,0.030303030303030304,1,True,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.032258064516129031,3.225806451612903,confidence_only,Confidence only,73,0.60833333333333328,60.833333333333336,2,0.027397260273972601,1,False,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.032258064516129031,3.225806451612903,confidence_model_agreement,Confidence + model agreement,99,0.82499999999999996,82.5,3,0.030303030303030304,1,True,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.032258064516129031,3.225806451612903,confidence_view_sd,Confidence + view SD,94,0.78333333333333333,78.333333333333329,3,0.031914893617021274,2,False,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.032258064516129031,3.225806451612903,full_reliability,Confidence + agreement + view SD + feature typicality,99,0.82499999999999996,82.5,3,0.030303030303030304,1,True,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.032608695652173912,3.2608695652173911,confidence_only,Confidence only,73,0.60833333333333328,60.833333333333336,2,0.027397260273972601,1,False,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.032608695652173912,3.2608695652173911,confidence_model_agreement,Confidence + model agreement,99,0.82499999999999996,82.5,3,0.030303030303030304,1,True,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.032608695652173912,3.2608695652173911,confidence_view_sd,Confidence + view SD,94,0.78333333333333333,78.333333333333329,3,0.031914893617021274,2,False,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.032608695652173912,3.2608695652173911,full_reliability,Confidence + agreement + view SD + feature typicality,99,0.82499999999999996,82.5,3,0.030303030303030304,1,True,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.032967032967032968,3.296703296703297,confidence_only,Confidence only,91,0.7583333333333333,75.833333333333329,3,0.032967032967032968,2,False,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.032967032967032968,3.296703296703297,confidence_model_agreement,Confidence + model agreement,99,0.82499999999999996,82.5,3,0.030303030303030304,1,True,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.032967032967032968,3.296703296703297,confidence_view_sd,Confidence + view SD,94,0.78333333333333333,78.333333333333329,3,0.031914893617021274,2,False,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.032967032967032968,3.296703296703297,full_reliability,Confidence + agreement + view SD + feature typicality,99,0.82499999999999996,82.5,3,0.030303030303030304,1,True,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.033333333333333333,3.3333333333333335,confidence_only,Confidence only,91,0.7583333333333333,75.833333333333329,3,0.032967032967032968,2,False,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.033333333333333333,3.3333333333333335,confidence_model_agreement,Confidence + model agreement,99,0.82499999999999996,82.5,3,0.030303030303030304,1,True,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.033333333333333333,3.3333333333333335,confidence_view_sd,Confidence + view SD,94,0.78333333333333333,78.333333333333329,3,0.031914893617021274,2,False,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.033333333333333333,3.3333333333333335,full_reliability,Confidence + agreement + view SD + feature typicality,99,0.82499999999999996,82.5,3,0.030303030303030304,1,True,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.033707865168539325,3.3707865168539324,confidence_only,Confidence only,91,0.7583333333333333,75.833333333333329,3,0.032967032967032968,2,False,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.033707865168539325,3.3707865168539324,confidence_model_agreement,Confidence + model agreement,99,0.82499999999999996,82.5,3,0.030303030303030304,1,True,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.033707865168539325,3.3707865168539324,confidence_view_sd,Confidence + view SD,94,0.78333333333333333,78.333333333333329,3,0.031914893617021274,2,False,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.033707865168539325,3.3707865168539324,full_reliability,Confidence + agreement + view SD + feature typicality,99,0.82499999999999996,82.5,3,0.030303030303030304,1,True,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.034090909090909088,3.4090909090909087,confidence_only,Confidence only,91,0.7583333333333333,75.833333333333329,3,0.032967032967032968,2,False,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.034090909090909088,3.4090909090909087,confidence_model_agreement,Confidence + model agreement,99,0.82499999999999996,82.5,3,0.030303030303030304,1,True,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.034090909090909088,3.4090909090909087,confidence_view_sd,Confidence + view SD,94,0.78333333333333333,78.333333333333329,3,0.031914893617021274,2,False,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.034090909090909088,3.4090909090909087,full_reliability,Confidence + agreement + view SD + feature typicality,99,0.82499999999999996,82.5,3,0.030303030303030304,1,True,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.034482758620689655,3.4482758620689653,confidence_only,Confidence only,91,0.7583333333333333,75.833333333333329,3,0.032967032967032968,2,False,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.034482758620689655,3.4482758620689653,confidence_model_agreement,Confidence + model agreement,99,0.82499999999999996,82.5,3,0.030303030303030304,1,True,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.034482758620689655,3.4482758620689653,confidence_view_sd,Confidence + view SD,94,0.78333333333333333,78.333333333333329,3,0.031914893617021274,2,False,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.034482758620689655,3.4482758620689653,full_reliability,Confidence + agreement + view SD + feature typicality,99,0.82499999999999996,82.5,3,0.030303030303030304,1,True,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.034883720930232558,3.4883720930232558,confidence_only,Confidence only,91,0.7583333333333333,75.833333333333329,3,0.032967032967032968,2,False,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.034883720930232558,3.4883720930232558,confidence_model_agreement,Confidence + model agreement,99,0.82499999999999996,82.5,3,0.030303030303030304,1,True,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.034883720930232558,3.4883720930232558,confidence_view_sd,Confidence + view SD,94,0.78333333333333333,78.333333333333329,3,0.031914893617021274,2,False,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.034883720930232558,3.4883720930232558,full_reliability,Confidence + agreement + view SD + feature typicality,99,0.82499999999999996,82.5,3,0.030303030303030304,1,True,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.035294117647058823,3.5294117647058822,confidence_only,Confidence only,91,0.7583333333333333,75.833333333333329,3,0.032967032967032968,2,False,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.035294117647058823,3.5294117647058822,confidence_model_agreement,Confidence + model agreement,99,0.82499999999999996,82.5,3,0.030303030303030304,1,True,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.035294117647058823,3.5294117647058822,confidence_view_sd,Confidence + view SD,94,0.78333333333333333,78.333333333333329,3,0.031914893617021274,2,False,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.035294117647058823,3.5294117647058822,full_reliability,Confidence + agreement + view SD + feature typicality,99,0.82499999999999996,82.5,3,0.030303030303030304,1,True,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.035714285714285712,3.5714285714285712,confidence_only,Confidence only,91,0.7583333333333333,75.833333333333329,3,0.032967032967032968,2,False,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.035714285714285712,3.5714285714285712,confidence_model_agreement,Confidence + model agreement,99,0.82499999999999996,82.5,3,0.030303030303030304,1,True,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.035714285714285712,3.5714285714285712,confidence_view_sd,Confidence + view SD,94,0.78333333333333333,78.333333333333329,3,0.031914893617021274,2,False,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.035714285714285712,3.5714285714285712,full_reliability,Confidence + agreement + view SD + feature typicality,99,0.82499999999999996,82.5,3,0.030303030303030304,1,True,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.03614457831325301,3.6144578313253009,confidence_only,Confidence only,91,0.7583333333333333,75.833333333333329,3,0.032967032967032968,2,False,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.03614457831325301,3.6144578313253009,confidence_model_agreement,Confidence + model agreement,99,0.82499999999999996,82.5,3,0.030303030303030304,1,True,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.03614457831325301,3.6144578313253009,confidence_view_sd,Confidence + view SD,94,0.78333333333333333,78.333333333333329,3,0.031914893617021274,2,False,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.03614457831325301,3.6144578313253009,full_reliability,Confidence + agreement + view SD + feature typicality,99,0.82499999999999996,82.5,3,0.030303030303030304,1,True,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.036585365853658534,3.6585365853658534,confidence_only,Confidence only,91,0.7583333333333333,75.833333333333329,3,0.032967032967032968,2,False,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.036585365853658534,3.6585365853658534,confidence_model_agreement,Confidence + model agreement,99,0.82499999999999996,82.5,3,0.030303030303030304,1,True,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.036585365853658534,3.6585365853658534,confidence_view_sd,Confidence + view SD,94,0.78333333333333333,78.333333333333329,3,0.031914893617021274,2,False,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.036585365853658534,3.6585365853658534,full_reliability,Confidence + agreement + view SD + feature typicality,99,0.82499999999999996,82.5,3,0.030303030303030304,1,True,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.037037037037037035,3.7037037037037033,confidence_only,Confidence only,91,0.7583333333333333,75.833333333333329,3,0.032967032967032968,2,False,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.037037037037037035,3.7037037037037033,confidence_model_agreement,Confidence + model agreement,99,0.82499999999999996,82.5,3,0.030303030303030304,1,True,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.037037037037037035,3.7037037037037033,confidence_view_sd,Confidence + view SD,94,0.78333333333333333,78.333333333333329,3,0.031914893617021274,2,False,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.037037037037037035,3.7037037037037033,full_reliability,Confidence + agreement + view SD + feature typicality,99,0.82499999999999996,82.5,3,0.030303030303030304,1,True,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.037499999999999999,3.75,confidence_only,Confidence only,91,0.7583333333333333,75.833333333333329,3,0.032967032967032968,2,False,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.037499999999999999,3.75,confidence_model_agreement,Confidence + model agreement,99,0.82499999999999996,82.5,3,0.030303030303030304,1,True,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.037499999999999999,3.75,confidence_view_sd,Confidence + view SD,94,0.78333333333333333,78.333333333333329,3,0.031914893617021274,2,False,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.037499999999999999,3.75,full_reliability,Confidence + agreement + view SD + feature typicality,99,0.82499999999999996,82.5,3,0.030303030303030304,1,True,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.037974683544303799,3.79746835443038,confidence_only,Confidence only,91,0.7583333333333333,75.833333333333329,3,0.032967032967032968,2,False,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.037974683544303799,3.79746835443038,confidence_model_agreement,Confidence + model agreement,99,0.82499999999999996,82.5,3,0.030303030303030304,1,True,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.037974683544303799,3.79746835443038,confidence_view_sd,Confidence + view SD,94,0.78333333333333333,78.333333333333329,3,0.031914893617021274,2,False,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.037974683544303799,3.79746835443038,full_reliability,Confidence + agreement + view SD + feature typicality,99,0.82499999999999996,82.5,3,0.030303030303030304,1,True,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.038461538461538464,3.8461538461538463,confidence_only,Confidence only,91,0.7583333333333333,75.833333333333329,3,0.032967032967032968,2,False,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.038461538461538464,3.8461538461538463,confidence_model_agreement,Confidence + model agreement,99,0.82499999999999996,82.5,3,0.030303030303030304,1,True,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.038461538461538464,3.8461538461538463,confidence_view_sd,Confidence + view SD,94,0.78333333333333333,78.333333333333329,3,0.031914893617021274,2,False,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.038461538461538464,3.8461538461538463,full_reliability,Confidence + agreement + view SD + feature typicality,99,0.82499999999999996,82.5,3,0.030303030303030304,1,True,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.03896103896103896,3.8961038961038961,confidence_only,Confidence only,91,0.7583333333333333,75.833333333333329,3,0.032967032967032968,2,False,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.03896103896103896,3.8961038961038961,confidence_model_agreement,Confidence + model agreement,99,0.82499999999999996,82.5,3,0.030303030303030304,1,True,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.03896103896103896,3.8961038961038961,confidence_view_sd,Confidence + view SD,94,0.78333333333333333,78.333333333333329,3,0.031914893617021274,2,False,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.03896103896103896,3.8961038961038961,full_reliability,Confidence + agreement + view SD + feature typicality,99,0.82499999999999996,82.5,3,0.030303030303030304,1,True,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
0.039215686274509803,3.9215686274509802,confidence_only,Confidence only,91,0.7583333333333333,75.833333333333329,3,0.032967032967032968,2,False,Confidence + model agreement; Confidence + agreement + view SD + feature typicality
